id,mail_id,mobile_number,query_heading,query_description,query_created_time,status,query_closed_time
13108,dpowers@example.net,7751053961,Bug Report,Unable to delete old entries.,2025-04-01 00:00:00,Closed,2025-04-03 00:00:00
13107,abigailmoore@example.org,5584999387,Data Export,Exported PDF looks blank.,2025-04-05 00:00:00,Closed,2025-04-07 00:00:00
13106,cunninghamchristopher@example.org,6364671770,Payment Failure,Payment failed due to card error.,2025-05-17 00:00:00,Closed,2025-05-25 00:00:00
13105,cooperkelly@example.com,3331929404,Data Export,Zip file corrupted during export.,2025-04-12 00:00:00,Closed,2025-04-16 00:00:00
13104,jasonfuller@example.com,1996418579,Bug Report,Filter not retaining after refresh.,2025-07-07 00:00:00,Closed,2025-07-20 00:00:00
13103,rhernandez@example.net,6258685702,UI Feedback,Table headers not sticky.,2025-07-07 00:00:00,Closed,2025-07-11 00:00:00
13102,brett32@example.com,3821186881,Subscription Cancellation,Cannot downgrade before cancel.,2025-03-28 00:00:00,Closed,2025-04-04 00:00:00
13101,lori88@example.org,6218731937,Feature Request,Requesting PDF report generation.,2025-05-18 00:00:00,Closed,2025-05-24 00:00:00
13100,kayla60@example.com,1920559072,Data Export,Can’t schedule data export.,2025-02-04 00:00:00,Closed,2025-02-11 00:00:00
13099,sandrasmith@example.com,268267369,UI Feedback,Icons not intuitive.,2025-04-29 00:00:00,Closed,2025-05-10 00:00:00
13098,rromero@example.org,7326916949,Bug Report,Exported file missing columns.,2025-05-19 00:00:00,Closed,2025-05-21 00:00:00
13097,santosvictoria@example.com,9158434301,Data Export,Fields are missing in exported report.,2025-03-03 00:00:00,Closed,2025-03-04 00:00:00
13096,zoneill@example.org,348481727,Billing Problem,Incorrect tax calculations.,2025-06-23 00:00:00,Closed,2025-06-30 00:00:00
13095,kendra86@example.com,6996153948,Subscription Cancellation,Auto-renew not turned off.,2025-03-12 00:00:00,Closed,2025-03-13 00:00:00
13094,kathygibson@example.net,8295082862,Login Issue,Session expires immediately after login.,2025-05-27 00:00:00,Closed,2025-06-06 00:00:00
13093,sarahbraun@example.com,1127047758,Feature Request,Suggesting calendar integration.,2025-02-28 00:00:00,Closed,2025-03-07 00:00:00
13092,debrafriedman@example.com,8854680647,Login Issue,Two-factor authentication is not sending code.,2025-05-16 00:00:00,Closed,2025-05-23 00:00:00
13091,jacobsrichard@example.org,1539976365,Login Issue,Login page taking too long to load.,2025-06-21 00:00:00,Closed,2025-06-23 00:00:00
13090,donna29@example.org,6122657533,Feature Request,Provide more chart types in dashboard.,2025-06-04 00:00:00,Closed,2025-06-11 00:00:00
13089,wrightkevin@example.org,7496560806,Login Issue,Login button is unresponsive.,2025-06-14 00:00:00,Closed,2025-06-18 00:00:00
13088,droth@example.com,8941461267,Login Issue,Cannot log in on mobile app.,2025-06-03 00:00:00,Closed,2025-06-09 00:00:00
13087,sara29@example.org,6489909691,UI Feedback,Mobile responsiveness needs improvement.,2025-07-08 00:00:00,Closed,2025-07-13 00:00:00
13086,elizabeth52@example.com,1998383222,Payment Failure,Promo code not working during payment.,2025-02-15 00:00:00,Closed,2025-03-05 00:00:00
13085,garciabryan@example.com,4944273281,Bug Report,Back button doesn’t work.,2025-02-25 00:00:00,Closed,2025-03-04 00:00:00
13084,robinsonjohnny@example.com,2170646998,Login Issue,Redirect loop after logging in.,2025-05-09 00:00:00,Closed,2025-05-27 00:00:00
13083,dparker@example.com,208480532,Bug Report,Exported file missing columns.,2025-03-05 00:00:00,Closed,2025-03-14 00:00:00
13082,oandrews@example.com,4444185894,UI Feedback,Filter section takes too much space.,2025-05-03 00:00:00,Closed,2025-05-04 00:00:00
13081,cody47@example.net,111009301,Payment Failure,Need GST invoice after payment.,2025-04-10 00:00:00,Closed,2025-04-13 00:00:00
13080,asanders@example.org,8213945171,Account Suspension,"Got auto-ban, never violated terms.",2025-05-13 00:00:00,Closed,2025-05-24 00:00:00
13079,nataliehamilton@example.com,5060840914,Subscription Cancellation,Cancel option not visible in settings.,2025-04-17 00:00:00,Closed,2025-04-19 00:00:00
13078,thines@example.com,5291968507,Feature Request,Include a mobile-first UI option.,2025-02-06 00:00:00,Closed,2025-02-09 00:00:00
13077,cardenascrystal@example.org,4919105512,UI Feedback,Tooltips not displaying on hover.,2025-07-18 00:00:00,Closed,2025-07-25 00:00:00
13076,amandaprice@example.com,1433283422,Payment Failure,UPI transaction timed out.,2025-04-22 00:00:00,Closed,2025-05-01 00:00:00
13075,michaelturner@example.net,7049701651,UI Feedback,Font inconsistent across pages.,2025-06-08 00:00:00,Closed,2025-06-10 00:00:00
13074,crystalyoder@example.net,1611920907,Technical Support,Can’t sync data across devices.,2025-05-03 00:00:00,Closed,2025-05-05 00:00:00
13073,carl58@example.com,2581533521,UI Feedback,Too many clicks to perform actions.,2025-03-10 00:00:00,Closed,2025-03-17 00:00:00
13072,littlekara@example.com,3462263265,Bug Report,Form validation not working properly.,2025-01-29 00:00:00,Closed,2025-01-30 00:00:00
13071,jspencer@example.com,362313382,Subscription Cancellation,Still charged after cancellation.,2025-02-08 00:00:00,Closed,2025-02-22 00:00:00
13070,emma64@example.org,8724195278,Payment Failure,Charged twice for one payment.,2025-07-17 00:00:00,Closed,2025-07-24 00:00:00
13069,pmiller@example.org,7413484534,Feature Request,Add AI auto-suggestions for forms.,2025-06-30 00:00:00,Closed,2025-07-05 00:00:00
13068,richardsamber@example.net,762792039,Payment Failure,Payment success mail delayed.,2025-02-04 00:00:00,Closed,2025-02-06 00:00:00
13067,brendan68@example.org,1131154772,Account Suspension,Appeal submitted but no response yet.,2025-03-12 00:00:00,Closed,2025-03-13 00:00:00
13066,jasonnavarro@example.net,9465684910,Bug Report,Reports section not opening.,2025-05-07 00:00:00,Closed,2025-05-08 00:00:00
13065,gonzalezjesse@example.net,8178243287,Feature Request,Would like push notifications for updates.,2025-03-27 00:00:00,Closed,2025-04-05 00:00:00
13064,edwinsullivan@example.com,5453500389,Subscription Cancellation,"Didn’t mean to cancel, can I undo?",2025-07-23 00:00:00,Closed,2025-07-29 00:00:00
13063,morrowjennifer@example.com,5093520240,UI Feedback,Too many clicks to perform actions.,2025-06-03 00:00:00,Closed,2025-06-07 00:00:00
13062,bryan75@example.org,1814884930,Feature Request,Can we have auto-save for drafts?,2025-05-30 00:00:00,Closed,2025-06-03 00:00:00
13061,earcher@example.net,1295373358,Feature Request,Provide more chart types in dashboard.,2025-07-06 00:00:00,Closed,2025-07-07 00:00:00
13060,jwatkins@example.org,1983491418,UI Feedback,Graphs too compressed on mobile view.,2025-03-17 00:00:00,Closed,2025-03-19 00:00:00
13059,pcarter@example.org,4541132642,Payment Failure,Need GST invoice after payment.,2025-05-06 00:00:00,Closed,2025-05-11 00:00:00
13058,keithlucas@example.com,3780575562,Payment Failure,Need help with failed subscription payment.,2025-03-20 00:00:00,Closed,2025-03-22 00:00:00
13057,travisisaac@example.net,8227702488,Data Export,Fields are missing in exported report.,2025-05-17 00:00:00,Closed,2025-05-24 00:00:00
13056,brandi37@example.org,199612540,Data Export,Export feature is not generating files.,2025-05-02 00:00:00,Closed,2025-05-05 00:00:00
13055,michael80@example.net,6389182808,Billing Problem,Late fee charged wrongly.,2025-03-22 00:00:00,Closed,2025-03-29 00:00:00
13054,carpenterjonathan@example.net,5722334278,UI Feedback,Buttons overlap on smaller screens.,2025-03-17 00:00:00,Closed,2025-03-23 00:00:00
13053,johnhernandez@example.com,9446869924,Feature Request,Suggesting calendar integration.,2025-07-14 00:00:00,Closed,2025-07-15 00:00:00
13052,rebeccahernandez@example.org,410346351,Billing Problem,Promo code was not applied.,2025-04-15 00:00:00,Closed,2025-04-17 00:00:00
13051,grodriguez@example.com,9666982464,Subscription Cancellation,Can’t contact support post cancellation.,2025-07-19 00:00:00,Closed,2025-07-21 00:00:00
13050,lgreene@example.com,8074614266,Subscription Cancellation,Need proof of cancellation for records.,2025-07-23 00:00:00,Closed,2025-07-24 00:00:00
13049,debbierivera@example.com,883591499,Billing Problem,Invoice still shows old company name.,2025-06-30 00:00:00,Closed,2025-07-02 00:00:00
13048,joelmoyer@example.com,6833825482,Feature Request,Include a mobile-first UI option.,2025-06-09 00:00:00,Opened,0001-01-01 00:00:00
13047,thomasnathan@example.org,9800054397,Payment Failure,Payment gateway not redirecting.,2025-04-09 00:00:00,Closed,2025-04-22 00:00:00
13046,wrightnicole@example.com,9083736179,Data Export,Export feature is not generating files.,2025-05-27 00:00:00,Closed,2025-06-03 00:00:00
13045,mary42@example.com,8944592896,Feature Request,Provide more chart types in dashboard.,2025-04-01 00:00:00,Closed,2025-04-07 00:00:00
13044,trevor39@example.com,7681440611,Subscription Cancellation,Cannot downgrade before cancel.,2025-04-02 00:00:00,Closed,2025-04-11 00:00:00
13043,valenciarobert@example.org,4051675024,Bug Report,Back button doesn’t work.,2025-07-12 00:00:00,Closed,2025-07-14 00:00:00
13042,elizabethwilliams@example.org,7598366050,Bug Report,Date selector not responsive.,2025-04-14 00:00:00,Closed,2025-04-24 00:00:00
13041,msanchez@example.org,2331022691,UI Feedback,Too many clicks to perform actions.,2025-05-06 00:00:00,Closed,2025-05-16 00:00:00
13040,zvaughan@example.com,5777857137,Payment Failure,Promo code not working during payment.,2025-04-16 00:00:00,Closed,2025-04-20 00:00:00
13039,penny71@example.org,7461867968,Account Suspension,Received policy violation but unclear why.,2025-05-16 00:00:00,Closed,2025-05-21 00:00:00
13038,justin86@example.org,3615136836,Feature Request,Add AI auto-suggestions for forms.,2025-04-16 00:00:00,Closed,2025-04-25 00:00:00
13037,bishopmelinda@example.com,7827124916,Payment Failure,Payment failed due to card error.,2025-03-09 00:00:00,Opened,0001-01-01 00:00:00
13036,herrerakim@example.net,3719198549,Login Issue,App logs me out automatically.,2025-04-25 00:00:00,Closed,2025-04-28 00:00:00
13035,luisjohnson@example.net,5478136182,Technical Support,Error 500 on accessing dashboard.,2025-02-23 00:00:00,Closed,2025-03-02 00:00:00
13034,elizabeth48@example.com,8366658841,UI Feedback,Table headers not sticky.,2025-07-16 00:00:00,Closed,2025-07-23 00:00:00
13033,brownhector@example.com,6112390667,Technical Support,App crashes after update.,2025-03-23 00:00:00,Closed,2025-03-25 00:00:00
13032,jesusjenkins@example.net,5514600940,Bug Report,Chart not updating after data refresh.,2025-05-16 00:00:00,Closed,2025-06-01 00:00:00
13031,mark15@example.net,6742021408,Feature Request,Suggesting calendar integration.,2025-07-10 00:00:00,Closed,2025-07-16 00:00:00
13030,shieldsmichael@example.com,8636395899,Payment Failure,Need GST invoice after payment.,2025-06-25 00:00:00,Closed,2025-06-28 00:00:00
13029,judy42@example.net,5356519573,Data Export,Auto-export not working on Fridays.,2025-03-10 00:00:00,Closed,2025-03-14 00:00:00
13028,bmcpherson@example.org,565589524,Payment Failure,Card declined despite funds.,2025-02-25 00:00:00,Closed,2025-03-01 00:00:00
13027,gmiller@example.com,3451703411,UI Feedback,Mobile responsiveness needs improvement.,2025-03-23 00:00:00,Opened,0001-01-01 00:00:00
13026,anthony00@example.com,392420425,Feature Request,Can you include language translation?,2025-06-01 00:00:00,Closed,2025-06-13 00:00:00
13025,lisa93@example.org,6114968173,Technical Support,Settings not saving properly.,2025-02-15 00:00:00,Closed,2025-02-18 00:00:00
13024,davisnancy@example.com,3662856999,UI Feedback,Font inconsistent across pages.,2025-07-01 00:00:00,Closed,2025-07-03 00:00:00
13023,scotttyler@example.com,1510857433,Subscription Cancellation,Cancelled but dashboard shows active.,2025-07-14 00:00:00,Closed,2025-07-23 00:00:00
13022,robert46@example.net,800337591,UI Feedback,Dark mode missing in login.,2025-06-07 00:00:00,Closed,2025-06-15 00:00:00
13021,robertspeter@example.com,5191969173,Login Issue,Captcha keeps looping during login.,2025-03-25 00:00:00,Closed,2025-04-04 00:00:00
13020,sortiz@example.org,8132844313,Billing Problem,Amount charged doesn’t match pricing plan.,2025-02-12 00:00:00,Closed,2025-02-15 00:00:00
13019,gshea@example.net,9333137658,Login Issue,Redirect loop after logging in.,2025-03-25 00:00:00,Closed,2025-04-01 00:00:00
13018,ashley14@example.net,2629165796,Login Issue,Login button is unresponsive.,2025-07-25 00:00:00,Closed,2025-08-02 00:00:00
13017,andrew54@example.org,3250684652,Subscription Cancellation,Received cancellation email but charged again.,2025-03-14 00:00:00,Closed,2025-03-22 00:00:00
13016,qevans@example.net,2958300046,Login Issue,Account locked after failed attempts.,2025-06-30 00:00:00,Closed,2025-07-04 00:00:00
13015,brian91@example.org,4346457086,UI Feedback,Too many clicks to perform actions.,2025-06-05 00:00:00,Closed,2025-06-13 00:00:00
13014,michellebrown@example.net,4126425502,Feature Request,Include a mobile-first UI option.,2025-06-14 00:00:00,Closed,2025-06-17 00:00:00
13013,ymoss@example.com,2320184443,Payment Failure,Promo code not working during payment.,2025-04-01 00:00:00,Closed,2025-04-02 00:00:00
13012,jodi48@example.com,1844064816,Technical Support,Slow performance during peak hours.,2025-05-06 00:00:00,Closed,2025-05-07 00:00:00
13011,santossherri@example.org,2487563716,Bug Report,Exported file missing columns.,2025-06-09 00:00:00,Closed,2025-06-12 00:00:00
13010,huntmichael@example.org,6745528431,Technical Support,Slow performance during peak hours.,2025-06-09 00:00:00,Closed,2025-06-12 00:00:00
13009,bmorales@example.org,8765537605,Payment Failure,UPI transaction timed out.,2025-04-13 00:00:00,Closed,2025-04-15 00:00:00
13008,jeffreysnyder@example.org,2679770690,Billing Problem,Bank deducted amount but dashboard shows unpaid.,2025-04-08 00:00:00,Closed,2025-04-11 00:00:00
13007,maryfoster@example.com,9568968312,Billing Problem,Billed for a cancelled plan.,2025-06-03 00:00:00,Closed,2025-06-10 00:00:00
13006,lsmith@example.net,3480008822,Login Issue,Two-factor authentication is not sending code.,2025-04-20 00:00:00,Closed,2025-04-25 00:00:00
13005,sharonschultz@example.com,9444536744,UI Feedback,Alignment issues in forms.,2025-02-20 00:00:00,Closed,2025-02-24 00:00:00
13004,vcaldwell@example.org,4825168787,Payment Failure,Wrong currency charged.,2025-06-11 00:00:00,Closed,2025-06-18 00:00:00
13003,jonathanduncan@example.org,1465782709,Payment Failure,Need GST invoice after payment.,2025-04-10 00:00:00,Closed,2025-04-22 00:00:00
13002,taylorburgess@example.com,9357741597,Feature Request,Need in-app video tutorials.,2025-06-08 00:00:00,Closed,2025-06-12 00:00:00
13001,gabrielle73@example.com,9092429902,Technical Support,White screen on startup.,2025-06-14 00:00:00,Closed,2025-06-22 00:00:00
13000,holly91@example.org,9150609593,UI Feedback,Text is too small on mobile.,2025-03-12 00:00:00,Closed,2025-03-14 00:00:00
12999,hgonzalez@example.net,729112371,Subscription Cancellation,Can’t contact support post cancellation.,2025-05-01 00:00:00,Closed,2025-05-03 00:00:00
12998,nholloway@example.net,5050316533,Payment Failure,UPI transaction timed out.,2025-03-14 00:00:00,Closed,2025-03-17 00:00:00
12997,jennifer99@example.com,3903747858,Subscription Cancellation,Can’t contact support post cancellation.,2025-03-08 00:00:00,Closed,2025-03-10 00:00:00
12996,pamela22@example.net,3219929609,Subscription Cancellation,"Didn’t mean to cancel, can I undo?",2025-02-19 00:00:00,Opened,0001-01-01 00:00:00
12995,hudsonjohn@example.org,9909968534,Login Issue,Two-factor authentication is not sending code.,2025-03-08 00:00:00,Closed,2025-03-15 00:00:00
12994,melissa32@example.org,6157655809,Billing Problem,Bill shows usage I didn’t make.,2025-04-24 00:00:00,Closed,2025-04-28 00:00:00
12993,jennifermendoza@example.net,8812760020,Technical Support,Can’t install latest update.,2025-06-23 00:00:00,Closed,2025-07-04 00:00:00
12992,marcbowen@example.net,8452338514,Data Export,Fields are missing in exported report.,2025-06-25 00:00:00,Closed,2025-06-29 00:00:00
12991,fritzkristina@example.net,3683778012,Subscription Cancellation,Accidentally cancelled wrong plan.,2025-07-20 00:00:00,Closed,2025-07-23 00:00:00
